Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
2.35,0.07401899999999999,2.8275084495544434
2.33,0.07600700000000005,2.733670949935913
2.37,0.07135400000000003,2.708540439605713
2.26,0.08372600000000002,2.738464593887329
2.4,0.06791,2.736086845397949
2.34,0.075128,2.8185408115386963
2.36,0.072545,2.788050651550293
2.35,0.07381700000000002,2.7357027530670166
2.32,0.07688800000000003,2.726999521255493
2.42,0.065595,2.7713308334350586
2.32,0.07710899999999998,2.8503518104553223
2.39,0.06909300000000002,2.7608566284179688
2.34,0.07490000000000001,2.7875211238861084
2.28,0.08194199999999999,2.6897170543670654
2.27,0.08300100000000005,2.740941047668457
2.21,0.089456,2.7545745372772217
2.39,0.069428,2.7323124408721924
2.31,0.07795600000000003,2.754894971847534
2.26,0.083488,2.7431116104125977
2.33,0.07593199999999999,2.736171245574951
2.38,0.070537,2.764037847518921
2.33,0.07584400000000002,2.7530550956726074
2.3,0.07909599999999997,2.7477352619171143
2.34,0.074783,2.7152061462402344
2.31,0.07847799999999999,2.7425851821899414
2.3,0.07968199999999999,2.7137436866760254
2.26,0.08376700000000001,2.7476353645324707
2.32,0.077207,2.790515899658203
2.35,0.07356300000000005,2.8233747482299805
2.29,0.08017400000000001,2.874201536178589
2.38,0.07008,2.7524685859680176
2.24,0.08615599999999997,2.7485642433166504
2.29,0.08024099999999997,2.8913793563842773
2.33,0.07604100000000001,2.7090249061584473
2.27,0.08275900000000001,2.8345792293548584
2.35,0.07383299999999998,2.7615795135498047
2.28,0.08170300000000001,2.7600979804992676
2.35,0.07366400000000001,2.776862382888794
2.3,0.07941,2.8337900638580322
2.29,0.08036399999999996,2.707613468170166
2.3,0.07918300000000003,2.745604991912842
2.23,0.08715300000000002,2.728905200958252
2.3,0.079661,2.8397531509399414
2.29,0.080411,2.789700508117676
2.25,0.08506899999999998,2.7259960174560547
2.29,0.08068600000000004,2.772655487060547
2.27,0.08316800000000002,2.7382843494415283
2.29,0.080591,2.7197837829589844
2.25,0.08520299999999993,2.8071916103363037
2.41,0.066264,2.753105401992798
2.34,0.07483100000000002,2.695657968521118
2.26,0.083765,2.8875234127044678
2.27,0.08292499999999998,2.7108254432678223
2.32,0.076876,2.760674238204956
2.26,0.08362799999999998,2.7396936416625977
2.27,0.082986,2.7811477184295654
2.3,0.07950800000000002,2.848193645477295
2.3,0.07933300000000001,2.959775447845459
2.27,0.08290499999999998,2.9055423736572266
2.37,0.07141800000000002,2.815808057785034
2.33,0.076001,2.939812183380127
2.36,0.072547,2.839733123779297
2.34,0.07492499999999998,3.108910322189331
2.33,0.07583799999999999,2.8636374473571777
2.21,0.08935799999999999,2.8545918464660645
2.28,0.08162199999999999,2.967604637145996
2.25,0.084851,2.8285977840423584
2.25,0.08533099999999999,2.847503423690796
2.29,0.08058199999999997,2.796898603439331
2.29,0.08082999999999999,2.9694910049438477
2.31,0.07820099999999998,2.895204544067383
2.31,0.07784400000000001,3.4866878986358643
2.27,0.08255000000000001,3.17419695854187
2.29,0.080594,3.181835174560547
2.21,0.08950300000000003,3.3833811283111572
2.34,0.07474299999999999,2.9766273498535156
2.28,0.08175000000000004,2.860755681991577
2.36,0.072686,3.036933422088623
2.35,0.073467,2.6758408546447754
2.31,0.07882700000000002,2.6112020015716553
2.31,0.07810500000000001,2.7193007469177246
2.4,0.06806400000000001,2.7301149368286133
2.33,0.07616200000000002,2.898601770401001
2.35,0.07349700000000003,3.1461362838745117
2.32,0.077264,2.74684739112854
2.3,0.07961099999999999,2.831550359725952
2.33,0.07605800000000001,2.609358310699463
2.32,0.07726699999999996,2.5818839073181152
2.32,0.07702800000000005,2.597158193588257
2.31,0.078892,2.5813469886779785
2.28,0.08153999999999999,2.7149481773376465
2.31,0.07832699999999997,2.680893659591675
2.3,0.07962400000000001,2.773684024810791
2.32,0.07714400000000003,2.6341090202331543
2.26,0.08383400000000003,3.036794662475586
2.29,0.08047999999999997,2.8801443576812744
2.23,0.08745700000000001,2.6872105598449707
2.23,0.08725200000000001,2.8680264949798584
2.35,0.07368200000000001,2.969470977783203
2.33,0.075576,2.9805283546447754
