Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
2.0,0.07047199999999999,14.334896087646484
2.0,0.07024100000000001,17.137423753738403
2.0,0.07019400000000002,12.431031227111816
2.0,0.07045099999999999,12.444463968276978
2.0,0.07025500000000001,12.249815464019775
2.0,0.07008099999999998,12.825322389602661
2.0,0.07028099999999998,12.860626697540283
2.0,0.070558,12.365896940231323
2.0,0.07028800000000002,12.236359357833862
2.0,0.07076000000000002,12.291416645050049
2.0,0.07035799999999999,12.39933705329895
2.0,0.07052499999999998,12.18479323387146
2.0,0.07036300000000004,11.996564388275146
2.0,0.07027300000000002,12.157664060592651
2.0,0.07025400000000002,12.40862226486206
2.0,0.07015800000000001,12.4335355758667
2.0,0.07014000000000001,12.101498365402222
2.0,0.07042,12.14499044418335
2.0,0.07007999999999995,12.136924982070923
2.0,0.07037800000000002,14.170342683792114
2.0,0.07035799999999998,14.980738401412964
2.0,0.07044,16.067398071289062
2.0,0.07019199999999998,14.707414627075195
2.0,0.07044399999999999,14.646711349487305
2.0,0.070554,16.31432557106018
2.0,0.07015100000000003,14.670695543289185
2.0,0.070216,17.55518102645874
2.0,0.07045900000000001,17.724167585372925
2.0,0.070283,18.465316772460938
2.0,0.07026100000000002,16.216004848480225
2.0,0.070363,16.34218168258667
2.0,0.07038800000000003,17.449177980422974
2.0,0.07030600000000002,15.435569047927856
2.0,0.07058400000000002,13.980924844741821
2.0,0.07027200000000002,13.037319660186768
2.0,0.07030900000000004,12.370847463607788
2.0,0.07069199999999998,12.290501117706299
2.0,0.07064999999999999,12.253736972808838
2.0,0.07021199999999998,12.067259788513184
2.0,0.07018900000000002,12.215927362442017
2.0,0.07088300000000003,12.096183061599731
2.0,0.07037499999999998,12.13248348236084
2.0,0.070383,12.114078283309937
2.0,0.07031400000000003,12.030922889709473
2.0,0.07022299999999998,12.018175840377808
2.0,0.07066099999999997,12.933024644851685
2.0,0.07013899999999998,12.07202959060669
2.0,0.070344,12.371978521347046
2.0,0.07037500000000002,13.01236343383789
2.0,0.069928,14.287927627563477
2.0,0.07030900000000001,13.223931312561035
2.0,0.07040299999999998,11.99857497215271
2.0,0.07061500000000001,12.175185918807983
2.0,0.07039499999999996,12.003604173660278
2.0,0.07031000000000004,12.03943920135498
2.0,0.070103,11.968381404876709
2.0,0.07033400000000004,12.029694080352783
2.0,0.07065899999999999,13.88037919998169
2.0,0.07007299999999998,13.052164077758789
2.0,0.07046400000000001,13.012815713882446
2.0,0.07039800000000002,12.753795623779297
2.0,0.070144,12.29343318939209
2.0,0.07033299999999999,12.351728916168213
2.0,0.07024199999999997,12.387158870697021
2.0,0.070213,12.310956716537476
2.0,0.07065700000000001,12.30562710762024
2.0,0.07012399999999999,12.322608470916748
2.0,0.07039100000000005,12.449461221694946
2.0,0.07024699999999996,12.432873249053955
2.0,0.070272,12.254302501678467
2.0,0.07043400000000001,12.44600248336792
2.0,0.07080200000000003,12.352654695510864
2.0,0.07031899999999998,12.379724264144897
2.0,0.070621,12.353075981140137
2.0,0.069888,13.308674573898315
2.0,0.07042399999999996,13.123457670211792
2.0,0.07016600000000002,12.316261053085327
2.0,0.07029500000000001,12.473506450653076
2.0,0.070232,12.285194635391235
2.0,0.07061300000000002,12.329705238342285
2.0,0.07055700000000001,12.309861898422241
2.0,0.07070599999999999,12.321011543273926
2.0,0.06990000000000003,12.332197904586792
2.0,0.07042300000000003,12.25898289680481
2.0,0.07032600000000001,12.550386190414429
2.0,0.070544,12.237405061721802
2.0,0.07036900000000001,12.31516170501709
2.0,0.07021299999999994,12.69756031036377
2.0,0.07039800000000002,12.681701421737671
2.0,0.07000100000000001,12.727823734283447
2.0,0.070422,12.353570461273193
2.0,0.07051999999999997,13.21452283859253
2.0,0.07004200000000002,13.041699409484863
2.0,0.070454,13.154369115829468
2.0,0.07032300000000001,12.432957887649536
2.0,0.070112,12.252407312393188
2.0,0.07026700000000001,12.240156412124634
2.0,0.070326,12.245637655258179
2.0,0.070193,12.277626991271973
2.0,0.07036999999999999,12.4661705493927
