Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
6.1,0.0011070000000000003,5.116417169570923
6.05,0.001156,5.2028868198394775
6.1,0.0011540000000000003,5.080411195755005
6.1,0.0011610000000000004,5.0764570236206055
6.12,0.0010610000000000005,5.122797250747681
6.15,0.001033,5.122182607650757
6.13,0.0010230000000000005,5.107844352722168
6.15,0.0010550000000000006,5.207360506057739
6.13,0.0009600000000000001,5.174281358718872
6.06,0.0010540000000000002,5.110122203826904
6.15,0.0010460000000000005,5.0536394119262695
6.09,0.0011710000000000004,4.992048025131226
6.09,0.0010740000000000003,5.067023992538452
6.09,0.0011100000000000003,5.036050319671631
6.14,0.0010490000000000009,5.004846811294556
6.1,0.0010550000000000004,5.032712697982788
6.13,0.0010130000000000002,5.020157098770142
6.1,0.0010390000000000004,4.983538627624512
6.12,0.001061,5.020148038864136
6.1,0.001054,5.004511117935181
6.12,0.001061,5.018590927124023
6.1,0.001216000000000001,5.098178863525391
6.11,0.0010180000000000007,5.246891498565674
6.11,0.0011070000000000001,5.21611762046814
6.06,0.0011119999999999997,5.126846551895142
6.1,0.0010560000000000007,5.139539003372192
6.14,0.0010570000000000002,5.308535814285278
6.16,0.0010130000000000007,5.242420434951782
6.07,0.0010780000000000002,5.082564830780029
6.1,0.0010670000000000002,5.188585996627808
6.11,0.0010790000000000003,5.112241983413696
6.14,0.0010869999999999999,5.0164124965667725
6.06,0.0010790000000000003,5.013579845428467
6.09,0.0011240000000000006,5.019453048706055
6.08,0.0011430000000000001,5.03981614112854
6.1,0.0010620000000000004,5.041238069534302
6.04,0.0011710000000000006,5.023834943771362
6.1,0.0011159999999999998,5.050438404083252
6.14,0.0010260000000000004,5.053266525268555
6.07,0.0010940000000000004,5.21165919303894
6.09,0.0011220000000000002,5.082190275192261
6.14,0.0010190000000000006,5.0698792934417725
6.08,0.0011190000000000002,4.980098485946655
6.1,0.001095,4.994624376296997
6.1,0.0011159999999999998,4.992646932601929
6.13,0.0010720000000000007,5.0082337856292725
6.1,0.0011020000000000005,5.024938344955444
6.18,0.0009630000000000006,5.022691249847412
6.1,0.0010840000000000001,5.281466722488403
6.1,0.0010909999999999997,5.030961275100708
6.14,0.0010110000000000006,5.0104498863220215
6.12,0.0010770000000000003,4.971019268035889
6.07,0.0012050000000000001,5.032906532287598
6.09,0.001072000000000001,4.995053291320801
6.08,0.0010750000000000002,5.03734278678894
6.08,0.0010730000000000002,5.092100381851196
6.17,0.0011150000000000005,4.974270343780518
6.06,0.0011259999999999998,4.991424560546875
6.13,0.0010609999999999997,4.99666690826416
6.06,0.0010879999999999996,5.037713050842285
6.07,0.001157,5.075887680053711
6.07,0.0010870000000000003,5.103783845901489
6.11,0.0010900000000000003,5.004266738891602
6.07,0.0011149999999999999,5.0233376026153564
6.1,0.0011050000000000003,5.010738372802734
6.11,0.0011089999999999997,5.065850734710693
6.1,0.0011330000000000003,5.11013388633728
6.12,0.001069,5.200001239776611
6.11,0.0010840000000000008,5.1646199226379395
6.11,0.0011260000000000003,4.992856502532959
6.11,0.0010530000000000003,5.020704030990601
6.05,0.0011640000000000003,5.012066602706909
6.1,0.0011209999999999998,5.046323776245117
6.11,0.0011189999999999998,4.9860334396362305
6.07,0.0011090000000000002,4.997023582458496
6.14,0.001111,4.958017110824585
6.13,0.001092000000000001,5.009085416793823
6.07,0.0012220000000000006,4.975759029388428
6.09,0.0010910000000000004,5.011925220489502
6.04,0.001181,5.080845594406128
6.12,0.0010180000000000007,4.981577396392822
6.07,0.0011570000000000005,5.014792203903198
6.11,0.001134,4.989245653152466
6.09,0.0010770000000000005,4.961890935897827
6.13,0.0010820000000000003,4.9780192375183105
6.19,0.0009650000000000003,4.958820343017578
6.15,0.0010989999999999997,5.00567102432251
6.12,0.0010530000000000006,5.190233945846558
6.17,0.0010470000000000002,5.790251731872559
6.1,0.0010550000000000004,4.990865707397461
6.08,0.0011189999999999998,5.090121030807495
6.1,0.001083,5.070099353790283
6.1,0.0011280000000000003,5.020427465438843
6.11,0.00112,4.983612060546875
6.04,0.0012270000000000002,5.078519582748413
6.12,0.0010090000000000001,5.588519096374512
6.08,0.0012060000000000005,5.304864168167114
6.12,0.0011160000000000002,5.210407257080078
6.06,0.001158,5.259061336517334
6.13,0.0010820000000000003,5.12757682800293
