Minimum,Delez_kosev_z_minimalnim_stevilom_zog,Casovna_zahtevnost
1.23,0.0012730000000000007,8.771879434585571
1.18,0.0010680000000000008,8.674513339996338
1.25,0.0012690000000000004,8.767895936965942
1.17,0.0009820000000000005,8.674771785736084
1.12,0.0008400000000000004,8.667823791503906
1.25,0.0013990000000000012,8.612067937850952
1.16,0.0009620000000000015,8.65152382850647
1.21,0.001181000000000001,8.963179111480713
1.22,0.0011960000000000007,8.636102437973022
1.18,0.001011000000000001,8.752718448638916
1.1,0.0006920000000000002,8.64848518371582
1.14,0.0008620000000000008,8.678710222244263
1.26,0.0012120000000000006,8.669539451599121
1.23,0.0012800000000000014,8.606413125991821
1.26,0.0012860000000000005,8.668400287628174
1.2,0.001138000000000001,8.665892362594604
1.19,0.0010680000000000004,8.651970386505127
1.18,0.0009910000000000014,8.641298055648804
1.16,0.001063000000000001,8.612702369689941
1.05,0.0006380000000000003,8.666492223739624
1.22,0.0011980000000000007,8.788934230804443
1.18,0.0009810000000000008,9.11734914779663
1.22,0.0012130000000000005,8.658278703689575
1.15,0.0009710000000000003,8.66757321357727
1.11,0.0007310000000000005,8.647258281707764
1.14,0.000978000000000001,8.621700286865234
1.28,0.001378,8.673314571380615
1.16,0.0010220000000000008,8.70018458366394
1.13,0.000820000000000001,8.853442430496216
1.17,0.0010190000000000006,8.67555546760559
1.16,0.0009140000000000005,8.661704301834106
1.17,0.0009290000000000008,8.746614694595337
1.04,0.0005560000000000003,8.624018907546997
1.25,0.0012880000000000007,8.707708597183228
1.16,0.0010080000000000006,8.881478786468506
1.26,0.0012840000000000002,8.702143430709839
1.17,0.0010940000000000008,8.641109704971313
1.24,0.0012989999999999998,8.726468563079834
1.17,0.0009460000000000011,8.675262689590454
1.18,0.000979000000000001,8.616947412490845
1.23,0.001164,8.57020902633667
1.2,0.001037000000000001,8.573459148406982
1.19,0.0010590000000000007,8.644508123397827
1.2,0.0012030000000000016,8.594348669052124
1.26,0.0013360000000000008,8.69075894355774
1.2,0.0010880000000000009,8.65431547164917
1.21,0.0010480000000000014,8.58194351196289
1.16,0.0009520000000000008,8.593153715133667
1.22,0.0012940000000000009,8.609552383422852
1.22,0.0011800000000000011,8.684296607971191
1.24,0.0012380000000000013,8.603841781616211
1.17,0.0009340000000000007,8.579787015914917
1.19,0.0010690000000000007,8.619350671768188
1.14,0.0008990000000000008,8.605896949768066
1.14,0.0009570000000000005,8.571154594421387
1.23,0.0011560000000000008,8.60197925567627
1.18,0.0009850000000000006,8.597952127456665
1.13,0.0008350000000000008,8.586836099624634
1.24,0.001167000000000001,8.577697992324829
1.16,0.0010280000000000007,8.535008430480957
1.17,0.0010200000000000003,8.55195164680481
1.15,0.000959000000000001,8.58211636543274
1.19,0.001036000000000001,8.606594324111938
1.27,0.0012480000000000004,8.576289176940918
1.29,0.0013460000000000006,8.550609111785889
1.13,0.0009370000000000007,8.548723697662354
1.25,0.0012460000000000004,8.646869421005249
1.14,0.0008780000000000009,8.771054029464722
1.06,0.0007520000000000007,8.588214874267578
1.2,0.0010130000000000007,9.05301809310913
1.16,0.0009700000000000007,8.802000999450684
1.18,0.001114000000000001,8.645972490310669
1.12,0.0009100000000000005,8.619997262954712
1.12,0.0007770000000000005,8.553966045379639
1.26,0.001242000000000001,8.596911430358887
1.24,0.0013140000000000005,8.60006332397461
1.17,0.0008950000000000003,8.62103271484375
1.15,0.0007250000000000008,8.565985918045044
1.21,0.0011910000000000009,8.587978839874268
1.19,0.0010100000000000003,8.559034585952759
1.22,0.0011610000000000006,8.62003207206726
1.15,0.0008770000000000012,8.577039241790771
1.18,0.0010540000000000005,8.565541744232178
1.22,0.0011410000000000005,8.58721399307251
1.18,0.001083000000000001,8.574124097824097
1.16,0.0009300000000000003,8.765991926193237
1.23,0.0012660000000000013,8.633866310119629
1.19,0.0011190000000000006,8.628998041152954
1.13,0.0008500000000000002,8.545999526977539
1.25,0.0013070000000000009,8.48710322380066
1.18,0.001089000000000001,8.5740966796875
1.33,0.0015570000000000002,8.518009185791016
1.22,0.0011800000000000007,8.498428583145142
1.12,0.0007590000000000008,8.525560855865479
1.22,0.0011680000000000006,8.649935960769653
1.26,0.0013080000000000008,8.572063207626343
1.16,0.0009740000000000008,8.53102707862854
1.2,0.0010710000000000008,8.588017463684082
1.18,0.001085000000000001,8.692010641098022
1.12,0.0010210000000000009,9.330000877380371
