Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
2.8,0.025934000000000016,2.497328996658325
2.79,0.027540999999999996,2.686725378036499
2.76,0.031074,2.688234329223633
2.84,0.02089299999999999,3.0285375118255615
2.86,0.018356999999999978,2.506746768951416
2.81,0.024739999999999995,2.526916742324829
2.82,0.023491999999999992,2.5618674755096436
2.83,0.02224600000000001,2.535332441329956
2.8,0.026022000000000003,2.416048526763916
2.81,0.024778999999999992,2.434821367263794
2.79,0.027174000000000018,2.5749754905700684
2.77,0.029778000000000002,2.442699909210205
2.77,0.029955000000000013,2.4447402954101562
2.82,0.023495999999999993,2.4286203384399414
2.83,0.022097999999999993,2.424535036087036
2.79,0.027309000000000017,2.5726981163024902
2.83,0.022002999999999984,2.491727590560913
2.8,0.026086000000000005,2.5556466579437256
2.75,0.032617000000000035,2.528926134109497
2.82,0.023561000000000002,2.445051670074463
2.85,0.019643999999999984,2.4634456634521484
2.83,0.022298999999999992,2.4235427379608154
2.8,0.02602500000000001,2.4328114986419678
2.77,0.029901000000000007,2.441626787185669
2.81,0.02473099999999999,2.5595080852508545
2.8,0.02584700000000003,2.499234676361084
2.76,0.03126100000000001,2.4203951358795166
2.85,0.01951099999999999,2.4785125255584717
2.8,0.026231,2.4378511905670166
2.74,0.03407200000000002,2.4449470043182373
2.78,0.02869500000000001,2.419971466064453
2.88,0.015719999999999977,2.5249974727630615
2.82,0.023354999999999994,2.5172133445739746
2.81,0.024607000000000004,2.542840003967285
2.8,0.025825,2.423227071762085
2.8,0.026188999999999997,2.4084932804107666
2.8,0.026153000000000003,2.4163527488708496
2.8,0.026022000000000007,2.40756893157959
2.85,0.01967399999999998,2.449113607406616
2.87,0.01708099999999999,2.4538514614105225
2.8,0.02618,2.459242105484009
2.83,0.022066999999999996,2.396754026412964
2.79,0.027213000000000015,2.454198122024536
2.83,0.022233,2.4652833938598633
2.8,0.026046000000000014,2.5024874210357666
2.81,0.024590000000000004,2.4082298278808594
2.79,0.02718799999999999,2.5174713134765625
2.81,0.024703000000000017,2.589472770690918
2.81,0.024615000000000012,2.4358608722686768
2.8,0.026004999999999997,2.4365134239196777
2.77,0.030024000000000006,2.5652244091033936
2.85,0.019760999999999987,2.4437694549560547
2.8,0.025908000000000007,2.4048514366149902
2.81,0.024698999999999995,2.4172019958496094
2.78,0.02861500000000001,2.4350125789642334
2.78,0.028759000000000007,2.48921275138855
2.84,0.020676999999999987,2.4648749828338623
2.86,0.01824099999999998,2.4437167644500732
2.8,0.026011999999999993,2.3988447189331055
2.89,0.014583999999999993,2.4687745571136475
2.78,0.028721000000000017,2.4878108501434326
2.82,0.023436,2.5139048099517822
2.83,0.022111999999999993,2.4913134574890137
2.85,0.019503999999999983,2.4987685680389404
2.79,0.027323000000000014,2.4828481674194336
2.8,0.025903999999999996,2.405715227127075
2.79,0.02723400000000003,2.5595712661743164
2.75,0.03252500000000003,2.547985553741455
2.81,0.024383999999999982,2.4364206790924072
2.82,0.023386999999999988,2.5555171966552734
2.77,0.02993800000000003,2.855827569961548
2.77,0.030067000000000017,2.7243549823760986
2.74,0.03376900000000001,2.626702308654785
2.81,0.024654000000000002,2.5336859226226807
2.82,0.023327000000000014,2.6736154556274414
2.83,0.022180999999999992,2.572336435317993
2.82,0.023428000000000015,2.518014430999756
2.79,0.02732300000000002,2.5953781604766846
2.83,0.02211999999999998,3.0779597759246826
2.84,0.020866999999999983,2.461989402770996
2.82,0.023594,2.5284507274627686
2.76,0.031002000000000005,2.403733730316162
2.81,0.02462100000000005,2.486873149871826
2.81,0.024878000000000004,2.404087781906128
2.79,0.027472999999999997,2.5039165019989014
2.78,0.028468999999999987,2.4335334300994873
2.83,0.02213800000000001,2.5329365730285645
2.82,0.02352199999999999,2.5706653594970703
2.85,0.019560999999999988,2.538262367248535
2.8,0.025730000000000013,2.4259612560272217
2.86,0.01814399999999998,2.405749559402466
2.82,0.023757999999999987,2.3865764141082764
2.83,0.022018999999999993,2.441898822784424
2.82,0.023270000000000002,2.548907995223999
2.76,0.03110800000000001,2.457852840423584
2.8,0.025997999999999997,2.4245738983154297
2.71,0.03764700000000002,2.455080509185791
2.85,0.019490999999999977,2.503401041030884
2.81,0.024852999999999983,2.47101092338562
2.77,0.03011300000000001,2.4684090614318848
