Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
2.07,0.09492,3.533101797103882
2.06,0.09582899999999998,3.2136034965515137
2.1,0.09216299999999998,3.3582069873809814
2.11,0.090812,3.2912404537200928
2.09,0.09301300000000003,3.3242921829223633
2.07,0.09525000000000002,3.3580985069274902
2.1,0.09144499999999998,3.201570510864258
2.1,0.09167599999999991,3.0085537433624268
2.05,0.097328,3.027278184890747
2.07,0.094984,3.0973379611968994
2.08,0.093933,3.1135668754577637
2.05,0.09671400000000001,3.0341148376464844
2.07,0.09475000000000003,3.0174970626831055
2.11,0.09088900000000001,3.0723230838775635
2.04,0.09812999999999997,3.5272421836853027
2.03,0.09928199999999998,3.580871343612671
2.13,0.08882699999999996,3.3329265117645264
2.08,0.09351399999999996,3.4645235538482666
2.12,0.09004800000000003,3.223412036895752
2.02,0.10008299999999996,3.3641459941864014
2.07,0.09535700000000003,3.250713586807251
2.06,0.09600100000000002,3.405477285385132
2.08,0.09396199999999996,3.2587718963623047
2.11,0.09066699999999994,3.305436849594116
2.02,0.09980299999999998,3.1933109760284424
2.06,0.096258,3.0314266681671143
2.16,0.086003,3.0543582439422607
2.07,0.09508700000000003,3.0273947715759277
2.11,0.09071199999999997,3.0200300216674805
2.1,0.09187899999999999,3.0597896575927734
2.19,0.08230500000000004,3.0466041564941406
2.09,0.09284200000000002,3.0327489376068115
2.06,0.09629599999999996,3.0757102966308594
2.07,0.09554799999999997,3.0701513290405273
2.04,0.09787399999999997,3.033953905105591
2.08,0.09334499999999997,3.032290458679199
2.07,0.09495,3.039510726928711
2.11,0.09126699999999997,3.012561082839966
2.05,0.09695899999999996,3.015608310699463
2.09,0.09306299999999995,3.0168676376342773
2.11,0.09097099999999997,3.044717311859131
2.12,0.08953099999999996,3.0163626670837402
2.1,0.09173500000000007,3.182661294937134
2.11,0.09055900000000004,3.324333429336548
2.06,0.09610800000000004,3.041440486907959
2.08,0.09371500000000003,3.0236215591430664
2.09,0.09257200000000002,3.0170962810516357
2.08,0.09423599999999997,3.0749504566192627
2.09,0.09325699999999999,3.340503692626953
2.08,0.093868,3.3130462169647217
2.06,0.096092,3.229451894760132
2.04,0.09810100000000001,3.129037380218506
2.07,0.09484400000000001,3.074526071548462
2.12,0.09011200000000004,3.038825750350952
2.06,0.09562799999999996,3.0712509155273438
2.11,0.09075999999999997,3.0584867000579834
2.03,0.09898200000000003,3.2311036586761475
2.06,0.09663299999999996,3.5258312225341797
2.09,0.09319799999999999,3.2683520317077637
2.1,0.09198000000000003,3.5459954738616943
2.11,0.090806,3.6611132621765137
2.1,0.09193300000000003,3.790320634841919
2.1,0.09190499999999999,3.670388698577881
2.09,0.09273399999999997,3.741914749145508
2.04,0.09811699999999997,3.593165397644043
2.04,0.09810399999999998,3.6690514087677
2.11,0.09036099999999994,3.757786512374878
2.05,0.09666299999999999,3.7143542766571045
2.04,0.09808000000000001,3.752932071685791
2.04,0.09813700000000004,3.7032103538513184
2.1,0.09182999999999994,3.4272241592407227
2.11,0.09054100000000002,3.3678524494171143
2.15,0.08654699999999997,3.4157025814056396
2.1,0.09195800000000003,3.4029653072357178
2.1,0.09195,3.4231321811676025
2.11,0.09114799999999999,3.5607213973999023
2.04,0.09791599999999998,3.7445619106292725
2.06,0.09579200000000006,3.6930081844329834
2.12,0.08986000000000001,3.6987290382385254
2.11,0.09076500000000001,3.382081985473633
2.05,0.09714599999999997,3.3784055709838867
2.13,0.08880500000000001,3.3997652530670166
2.07,0.09515599999999999,3.4156811237335205
2.1,0.092285,3.3767826557159424
2.07,0.09475699999999998,3.413587808609009
2.04,0.09793399999999997,3.360654592514038
2.09,0.09247299999999997,3.407870292663574
2.06,0.096216,3.3926568031311035
2.08,0.09376800000000003,3.368518114089966
2.1,0.09225399999999997,3.3676846027374268
2.06,0.096347,3.4052982330322266
2.06,0.09599899999999996,3.359935998916626
2.1,0.091827,3.3600192070007324
2.14,0.087975,3.3734748363494873
2.07,0.09495599999999996,3.360358476638794
2.11,0.090672,3.360511541366577
2.05,0.097003,3.346388816833496
2.08,0.09380599999999996,3.403614044189453
2.08,0.093961,3.3320937156677246
2.1,0.09211500000000003,3.430510997772217
