Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
2.0,0.05604400000000002,19.77925205230713
2.0,0.055634,20.721020221710205
2.0,0.05622299999999998,17.378256797790527
2.0,0.05638800000000001,16.88097906112671
2.0,0.05647400000000001,16.97644567489624
2.0,0.05623100000000002,17.27210259437561
2.0,0.055913000000000004,17.069011926651
2.0,0.056064000000000044,17.182166576385498
2.0,0.056286,16.180315494537354
2.0,0.05594599999999996,17.90952777862549
2.0,0.055668000000000016,19.793397665023804
2.0,0.056491000000000006,17.444284677505493
2.0,0.055831999999999986,18.309799909591675
2.0,0.055881999999999994,17.358523845672607
2.0,0.05598200000000001,16.299803733825684
2.0,0.056016999999999983,16.613672494888306
2.0,0.05626600000000001,17.159908533096313
2.0,0.056148000000000024,17.071243286132812
2.0,0.056165,18.32996392250061
2.0,0.05641299999999999,17.08978247642517
2.0,0.05619399999999998,20.915262937545776
2.0,0.055864,17.46195077896118
2.0,0.05622,16.99001169204712
2.0,0.056463999999999986,16.98515009880066
2.0,0.056019999999999986,16.082656860351562
2.0,0.05642399999999999,16.111587524414062
2.0,0.056235000000000035,15.928438663482666
2.0,0.05618100000000001,15.685094594955444
2.0,0.05620400000000002,15.958309650421143
2.0,0.05604299999999998,15.870248556137085
2.0,0.05621199999999999,16.714980602264404
2.0,0.056458,15.921413898468018
2.0,0.055733,16.09078049659729
2.0,0.05614200000000002,15.663780927658081
2.0,0.05611900000000001,15.857192516326904
2.0,0.05550599999999999,15.731289148330688
2.0,0.055781,15.82788372039795
2.0,0.05612200000000001,15.974400281906128
2.0,0.056400999999999986,17.90226101875305
2.0,0.05634199999999999,17.163968801498413
2.0,0.05615099999999999,17.152628660202026
2.0,0.056458,17.76369023323059
2.0,0.05603399999999999,15.810211420059204
2.0,0.056233000000000005,16.18565082550049
2.0,0.05623400000000002,15.865936040878296
2.0,0.056117000000000014,15.689117193222046
2.0,0.056203,16.006141662597656
2.0,0.05620999999999999,16.037866592407227
2.0,0.056072000000000004,15.898191213607788
2.0,0.05606300000000001,15.80042290687561
2.0,0.05647499999999996,15.629194974899292
2.0,0.056085000000000024,15.88113808631897
2.0,0.05634500000000003,16.63813066482544
2.0,0.05639900000000002,16.07825517654419
2.0,0.05635600000000001,15.905371189117432
2.0,0.056203,15.60360336303711
2.0,0.05612799999999998,15.789675235748291
2.0,0.05581399999999999,15.791091442108154
2.0,0.056202999999999996,15.848993301391602
2.0,0.05622800000000001,15.699434518814087
2.0,0.055790999999999966,17.589579820632935
2.0,0.055930999999999974,17.16252112388611
2.0,0.056099,17.329326391220093
2.0,0.05606300000000001,17.99242329597473
2.0,0.055721,17.260205030441284
2.0,0.05586200000000004,16.988893508911133
2.0,0.05647100000000003,17.1745183467865
2.0,0.056382,17.1331684589386
2.0,0.056252,17.273614168167114
2.0,0.056018000000000005,17.037562608718872
2.0,0.05619799999999999,17.327083587646484
2.0,0.05622199999999999,17.63314414024353
2.0,0.05609100000000002,17.396084547042847
2.0,0.05625599999999998,17.46972918510437
2.0,0.056326000000000015,17.633322954177856
2.0,0.05618200000000001,17.554719924926758
2.0,0.05643499999999999,16.956093788146973
2.0,0.05604300000000001,17.098747968673706
2.0,0.05587499999999996,17.385976791381836
2.0,0.05600700000000001,17.248642921447754
2.0,0.05663400000000002,17.268581867218018
2.0,0.05600000000000001,17.03069758415222
2.0,0.05612800000000004,17.141610383987427
2.0,0.056221000000000035,17.332594394683838
2.0,0.05632200000000002,18.08628225326538
2.0,0.056198,17.178873777389526
2.0,0.05598799999999998,17.221065998077393
2.0,0.05610600000000001,16.97880792617798
2.0,0.05620100000000001,17.190370798110962
2.0,0.05627300000000001,17.096506595611572
2.0,0.05598300000000002,17.068428993225098
2.0,0.05630700000000001,17.217960834503174
2.0,0.05607500000000001,17.496912240982056
2.0,0.05643000000000001,17.56527829170227
2.0,0.05648399999999998,17.792767763137817
2.0,0.056227000000000006,17.170341730117798
2.0,0.056049999999999975,17.655388593673706
2.0,0.056295000000000005,17.145925521850586
2.0,0.056334999999999996,17.052777528762817
2.0,0.05636599999999998,17.31955337524414
