Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
3.21,0.005600999999999996,1.7290570735931396
3.24,0.005270999999999997,1.7091648578643799
3.2,0.005596999999999999,1.747964859008789
3.16,0.005927999999999999,1.7319538593292236
3.15,0.006242,1.7168898582458496
3.19,0.005669999999999996,1.7982003688812256
3.24,0.0054389999999999985,2.0116918087005615
3.21,0.005592000000000001,1.7575442790985107
3.25,0.005267999999999996,1.775202989578247
3.29,0.005020999999999994,2.0348126888275146
3.26,0.0051439999999999975,1.7947943210601807
3.28,0.005279999999999998,1.73232102394104
3.24,0.0053019999999999986,1.7427396774291992
3.24,0.005290999999999998,1.7285759449005127
3.22,0.005272999999999999,1.7173926830291748
3.25,0.005157999999999997,1.7642338275909424
3.28,0.005189999999999998,1.8419244289398193
3.25,0.005264999999999995,1.7651278972625732
3.29,0.005027999999999997,1.7924652099609375
3.3,0.004957999999999996,1.7470972537994385
3.32,0.004991999999999997,1.755540370941162
3.26,0.005238,1.7404460906982422
3.24,0.005428999999999997,1.7105181217193604
3.25,0.005260999999999997,1.7222332954406738
3.26,0.005216999999999997,1.7231805324554443
3.28,0.005030999999999996,1.7131903171539307
3.34,0.004765999999999996,1.7111403942108154
3.26,0.005212999999999999,1.8469493389129639
3.33,0.004677999999999996,1.7149333953857422
3.24,0.005372999999999997,1.7853760719299316
3.29,0.004971999999999997,1.7931287288665771
3.27,0.005128999999999997,1.7485432624816895
3.25,0.005381999999999999,1.7258870601654053
3.3,0.004953999999999997,1.733987808227539
3.25,0.005347999999999999,1.7041783332824707
3.3,0.004836,1.7112336158752441
3.15,0.005962999999999996,1.7060739994049072
3.24,0.005430999999999997,1.697216272354126
3.29,0.004919999999999997,1.7268626689910889
3.24,0.005504999999999999,1.7107336521148682
3.22,0.005416,1.6899468898773193
3.2,0.005625,1.7340710163116455
3.21,0.005500999999999998,1.7182519435882568
3.35,0.004584999999999996,1.7052452564239502
3.26,0.005338999999999997,1.7053298950195312
3.23,0.005557999999999997,1.7068507671356201
3.26,0.005202999999999997,1.6927783489227295
3.29,0.004979999999999996,1.7220489978790283
3.32,0.004760999999999996,1.7092530727386475
3.3,0.0050579999999999965,1.7168169021606445
3.25,0.005366999999999998,1.7075400352478027
3.21,0.005546999999999996,1.7181780338287354
3.24,0.005565999999999996,1.6908690929412842
3.23,0.005450999999999996,1.7108490467071533
3.28,0.005211999999999998,1.7161798477172852
3.22,0.005304999999999996,1.697176456451416
3.22,0.005604999999999996,1.7104885578155518
3.3,0.004929999999999999,1.7034332752227783
3.14,0.006054999999999996,1.6953599452972412
3.21,0.005619999999999997,1.718277931213379
3.16,0.005843999999999997,1.7331202030181885
3.25,0.005376999999999998,1.706545114517212
3.27,0.005304999999999996,1.7436540126800537
3.19,0.005649999999999999,1.731065273284912
3.24,0.005361999999999998,1.7143993377685547
3.23,0.005450999999999996,1.7080774307250977
3.24,0.0053929999999999985,1.7163655757904053
3.19,0.005689999999999997,1.7016849517822266
3.2,0.005755999999999999,1.7002830505371094
3.22,0.005643999999999997,1.6979725360870361
3.24,0.005468999999999999,1.7110297679901123
3.24,0.005384999999999997,1.7173614501953125
3.3,0.004919999999999995,1.7291984558105469
3.27,0.005318999999999998,1.7092690467834473
3.29,0.004859999999999998,1.7239608764648438
3.22,0.005538999999999996,1.7176649570465088
3.28,0.005213999999999997,1.7060964107513428
3.28,0.005053999999999999,1.7256958484649658
3.27,0.005267999999999998,1.7093870639801025
3.25,0.005296999999999997,1.7170498371124268
3.22,0.0054569999999999974,1.6878643035888672
3.27,0.005165999999999999,1.917975902557373
3.25,0.005223999999999998,1.818937063217163
3.23,0.005391999999999996,1.7775139808654785
3.25,0.005148999999999998,1.7930679321289062
3.26,0.005257999999999996,1.700894832611084
3.27,0.0050929999999999994,1.7112083435058594
3.3,0.0048939999999999964,1.7138357162475586
3.27,0.004894999999999999,1.7691562175750732
3.25,0.005269999999999997,1.8533670902252197
3.23,0.005343999999999996,1.7437140941619873
3.19,0.005537999999999999,1.8723015785217285
3.29,0.005107999999999996,1.7431402206420898
3.24,0.0054109999999999965,1.7137737274169922
3.23,0.005420999999999997,1.726356029510498
3.3,0.005013999999999995,1.7135429382324219
3.28,0.005266999999999999,1.720188856124878
3.25,0.005245999999999998,1.8023672103881836
3.25,0.005216999999999997,1.8436872959136963
3.25,0.005170999999999997,1.8291008472442627
