Maksimum,Delez_kosev_z_maksimalnim_stevilom_zog,Casovna_zahtevnost
3.03,0.11577375,7.774616241455078
3.01,0.11800624999999995,7.554850339889526
3.03,0.11562625,7.504626750946045
3.01,0.11825250000000004,8.135572910308838
3.01,0.11824999999999988,7.6625449657440186
3.01,0.11840999999999996,7.363159656524658
3.0,0.11940874999999998,7.291717529296875
3.03,0.11564375,7.325253248214722
3.04,0.11431249999999993,7.295146465301514
3.03,0.11548749999999998,7.3244757652282715
3.01,0.11880624999999996,7.276069402694702
3.02,0.11688875,7.651556015014648
3.04,0.11432624999999998,7.385387897491455
3.03,0.11519125000000001,7.295419454574585
3.01,0.11848999999999997,7.233899116516113
3.04,0.11470375000000001,7.180824279785156
3.01,0.11775874999999997,7.28471827507019
3.0,0.11893375000000002,7.28031849861145
3.03,0.11575624999999994,7.2886974811553955
3.01,0.11792499999999999,7.2555413246154785
3.03,0.11537874999999995,7.2488768100738525
3.0,0.11915624999999994,7.50763726234436
3.05,0.11354624999999999,7.447252988815308
3.01,0.11817125000000002,7.228076457977295
3.01,0.11820250000000004,7.360734462738037
3.01,0.11806999999999997,7.353820562362671
3.0,0.11930374999999999,7.547464847564697
3.01,0.11784624999999997,7.418337345123291
3.01,0.11822749999999997,7.354539394378662
3.03,0.11614999999999993,7.416600942611694
3.01,0.11780749999999998,7.33138632774353
3.02,0.11748375,7.47373628616333
3.01,0.11798375000000001,7.488191843032837
3.01,0.11795874999999999,8.328147172927856
3.03,0.11524125,7.765150785446167
3.03,0.11585125000000002,7.710163116455078
3.02,0.11720000000000001,7.381274700164795
3.02,0.11677499999999999,7.295243263244629
3.0,0.11926124999999996,8.277488470077515
3.02,0.11637500000000003,7.691282272338867
3.01,0.11778125,7.657651424407959
3.01,0.1182025,7.622034311294556
3.02,0.11657124999999992,7.635308504104614
3.0,0.11972624999999995,7.7986674308776855
3.02,0.11658000000000002,7.471988677978516
3.03,0.11567124999999998,7.345028638839722
3.04,0.11436249999999991,7.225329160690308
3.02,0.11680749999999998,7.353334188461304
3.0,0.11924624999999994,7.428078889846802
3.02,0.11701874999999998,7.692026615142822
3.02,0.11668624999999996,7.302186965942383
3.04,0.11504875,7.264860391616821
3.02,0.11685500000000004,7.247346639633179
3.04,0.11401999999999997,7.294535875320435
3.03,0.11573249999999996,7.681393623352051
3.04,0.11400249999999999,7.452203750610352
3.07,0.11096500000000002,7.327296495437622
3.01,0.11755874999999992,7.583642482757568
3.02,0.11720124999999994,7.44876766204834
3.03,0.11563374999999997,7.339919328689575
3.01,0.11741374999999994,7.322597503662109
3.01,0.11860249999999996,7.229035377502441
3.03,0.11580749999999991,7.286458492279053
3.01,0.11826625000000002,7.64812707901001
3.02,0.11637124999999998,7.720346450805664
3.01,0.11776624999999998,7.351983070373535
3.01,0.11761875,7.333193302154541
3.0,0.1194075,7.447326898574829
3.02,0.11707749999999999,7.29275369644165
3.02,0.11704999999999999,7.271057844161987
3.0,0.11921250000000003,7.227479934692383
3.03,0.11605999999999997,7.2466139793396
3.0,0.11903249999999993,7.642246961593628
3.0,0.11923,8.237643957138062
3.0,0.11872374999999989,7.464932918548584
3.01,0.11771124999999998,7.441843748092651
3.03,0.11578374999999998,7.544673204421997
3.02,0.11728375000000002,7.405102491378784
3.01,0.11759000000000004,7.62163519859314
3.05,0.11361374999999999,7.403356075286865
3.04,0.11430375,7.4079811573028564
3.03,0.11608124999999997,7.635676145553589
3.01,0.11839499999999999,7.438415288925171
3.01,0.11799375000000004,7.3983964920043945
3.02,0.11662625,7.257300615310669
3.01,0.11797749999999993,7.280844211578369
3.03,0.11604124999999996,7.293704986572266
3.02,0.11671875000000005,7.38232421875
3.04,0.11502874999999997,7.344270944595337
3.04,0.11452124999999995,7.507180213928223
3.02,0.1169275,7.2869179248809814
3.02,0.11701249999999995,7.376277446746826
3.01,0.11817499999999993,7.371598958969116
3.01,0.11868125000000002,7.664200067520142
3.01,0.11753375,7.399683952331543
3.0,0.11896624999999997,7.726379632949829
3.01,0.11857624999999995,7.412234783172607
3.02,0.11679874999999995,7.308107614517212
3.01,0.11790874999999999,7.840154647827148
3.01,0.11790624999999993,7.884628772735596
